ID,Character ID,Name,Anime / Source,Rarity,Event,Image Filename,Image Path,Channel Title,Message ID,Scraped At
452,,Light Yagami [🎞],Death Note,OrinVd,,,,OrinX Character Database,1145,2026-08-28T20:34:29.250172
453,,Horo Horo,Shaman King,Common,,Horo_Horo_1146.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Horo_Horo_1146.jpg,OrinX Character Database,1146,2026-08-28T20:34:32.208576
454,,Jester Garandros,Black Clover,Common,,Jester_Garandros_1147.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Jester_Garandros_1147.jpg,OrinX Character Database,1147,2026-08-28T20:34:33.219265
455,,Lalatina Dustiness Ford ( Darkness ),KonoSuba,Legendary,,Lalatina_Dustiness_Ford_(_Darkness_)_1148.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Lalatina_Dustiness_Ford_(_Darkness_)_1148.jpg,OrinX Character Database,1148,2026-08-28T20:34:34.810904
456,,Monika & Yuri,Doki Doki Literature Club,Legendary,,Monika_&_Yuri_1149.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Monika_&_Yuri_1149.jpg,OrinX Character Database,1149,2026-08-28T20:34:35.804739
457,,Yoichi Isagi,Blue Lock,Legendary,,Yoichi_Isagi_1150.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yoichi_Isagi_1150.jpg,OrinX Character Database,1150,2026-08-28T20:34:37.684005
458,,Nahamah & Lilith ( Final Form ),Black Clover,Uncommon,,Nahamah_&_Lilith_(_Final_Form_)_1151.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nahamah_&_Lilith_(_Final_Form_)_1151.jpg,OrinX Character Database,1151,2026-08-28T20:34:39.170799
459,,Katana Man,Chainsaw Man,Rare,,Katana_Man_1152.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Katana_Man_1152.jpg,OrinX Character Database,1152,2026-08-28T20:34:39.930700
460,,Nami [🐰],One Piece,Mythical,,Nami_[🐰]_1153.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nami_[🐰]_1153.jpg,OrinX Character Database,1153,2026-08-28T20:34:41.529107
461,,Jean Kirstein,Attack On Titan,Legendary,,Jean_Kirstein_1154.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Jean_Kirstein_1154.jpg,OrinX Character Database,1154,2026-08-28T20:34:47.782837
462,,Lucy Heartfilia [🏖],Fairy Tail,Common,,Lucy_Heartfilia_[🏖]_1155.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Lucy_Heartfilia_[🏖]_1155.jpg,OrinX Character Database,1155,2026-08-28T20:34:48.943900
463,,Luck,Black Clover,Common,,Luck_1156.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Luck_1156.jpg,OrinX Character Database,1156,2026-08-28T20:34:50.496873
464,,Gadjah,Black Clover,Common,,Gadjah_1157.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Gadjah_1157.jpg,OrinX Character Database,1157,2026-08-28T20:34:51.212445
465,,Wiz,KonoSuba,Uncommon,,Wiz_1158.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Wiz_1158.jpg,OrinX Character Database,1158,2026-08-28T20:34:52.902991
466,,Monkey D. Garp,One Piece,Legendary,,Monkey_D._Garp_1159.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Monkey_D._Garp_1159.jpg,OrinX Character Database,1159,2026-08-28T20:34:53.964038
467,,Yae Miko,Genshin Impact [🎮],Divine,,Yae_Miko_1160.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yae_Miko_1160.jpg,OrinX Character Database,1160,2026-08-28T20:34:56.424760
468,,Miku Nakano [🏖],Quintessential Quintuplets,Legendary,,Miku_Nakano_[🏖]_1161.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Miku_Nakano_[🏖]_1161.jpg,OrinX Character Database,1161,2026-08-28T20:34:57.359815
469,,Ragna & Woltekamui,Ragna Crimson,Uncommon,,Ragna_&_Woltekamui_1162.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Ragna_&_Woltekamui_1162.jpg,OrinX Character Database,1162,2026-08-28T20:34:58.111331
470,,Noelle Silva,Black Clover,Rare,,Noelle_Silva_1163.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Noelle_Silva_1163.jpg,OrinX Character Database,1163,2026-08-28T20:35:00.530232
471,,Jiyan [🗡],Wuthering Waves [🎮],Supreme,,Jiyan_[🗡]_1164.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Jiyan_[🗡]_1164.jpg,OrinX Character Database,1164,2026-08-28T20:35:03.257543
472,,Alpha [🧪],The Eminence In Shadow,Legendary,,Alpha_[🧪]_1165.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Alpha_[🧪]_1165.jpg,OrinX Character Database,1165,2026-08-28T20:35:04.870955
473,,Erza Scarlett,Fairy Tail,Legendary,,Erza_Scarlett_1166.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Erza_Scarlett_1166.jpg,OrinX Character Database,1166,2026-08-28T20:35:05.929356
474,,Silver wolf [🎃],Honkai: Star Rail [🎮],Divine,],Silver_wolf_[🎃]_1167.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Silver_wolf_[🎃]_1167.jpg,OrinX Character Database,1167,2026-08-28T20:35:07.864199
475,,Evelyn Chevalier [👘],Zenless Zone Zero,Legendary,],Evelyn_Chevalier_[👘]_1168.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Evelyn_Chevalier_[👘]_1168.jpg,OrinX Character Database,1168,2026-08-28T20:35:09.138333
476,,Naruto Uzumaki & Hinata Hyuga [💞],Naruto/Boruto,Divine,,Naruto_Uzumaki_&_Hinata_Hyuga_[💞]_1169.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Naruto_Uzumaki_&_Hinata_Hyuga_[💞]_1169.jpg,OrinX Character Database,1169,2026-08-28T20:35:10.792435
477,,Gojo Satoru [📔],Jujutsu Kaisen,Mythical,,Gojo_Satoru_[📔]_1170.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Gojo_Satoru_[📔]_1170.jpg,OrinX Character Database,1170,2026-08-28T20:35:11.717990
478,,Ganyu [🧹],Genshin Impact [🎮],Legendary,,Ganyu_[🧹]_1171.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Ganyu_[🧹]_1171.jpg,OrinX Character Database,1171,2026-08-28T20:35:12.610553
479,,Furina [💠],Genshin Impact [🎮],Divine,,Furina_[💠]_1172.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Furina_[💠]_1172.jpg,OrinX Character Database,1172,2026-08-28T20:35:16.953152
480,,Yelan x Yorha,CrossVerse,CrossVerse,,Yelan_x_Yorha_1173.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yelan_x_Yorha_1173.jpg,OrinX Character Database,1173,2026-08-28T20:35:18.716268
481,,Mizuki [💞],Genshin Impact [🎮],Uncommon,,Mizuki_[💞]_1174.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Mizuki_[💞]_1174.jpg,OrinX Character Database,1174,2026-08-28T20:35:20.259765
482,,Rengoku Kyojuro [🏅],Demon Slayer,Uncommon,,Rengoku_Kyojuro_[🏅]_1175.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rengoku_Kyojuro_[🏅]_1175.jpg,OrinX Character Database,1175,2026-08-28T20:35:21.247133
483,,Tanjiro Kamado & Kanao Tsuyuri [💞],Demon Slayer,Uncommon,,Tanjiro_Kamado_&_Kanao_Tsuyuri_[💞]_1176.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Tanjiro_Kamado_&_Kanao_Tsuyuri_[💞]_1176.jpg,OrinX Character Database,1176,2026-08-28T20:35:23.043905
484,,Sanemi Shinazugawa,Demon Slayer,Uncommon,,Sanemi_Shinazugawa_1177.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Sanemi_Shinazugawa_1177.jpg,OrinX Character Database,1177,2026-08-28T20:35:24.650542
485,,Qin Shi Huang,Record Of Ragnarok,Uncommon,,Qin_Shi_Huang_1178.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Qin_Shi_Huang_1178.jpg,OrinX Character Database,1178,2026-08-28T20:35:26.240490
486,,Buddha [💠],Record Of Ragnarok,Common,,Buddha_[💠]_1179.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Buddha_[💠]_1179.jpg,OrinX Character Database,1179,2026-08-28T20:35:28.485247
487,,Hades,Record Of Ragnarok,Common,,Hades_1180.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Hades_1180.jpg,OrinX Character Database,1180,2026-08-28T20:35:29.899439
488,,Katarina,League of Legends,Uncommon,,Katarina_1181.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Katarina_1181.jpg,OrinX Character Database,1181,2026-08-28T20:35:30.742638
489,,Samira,League of Legends,Uncommon,,Samira_1182.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Samira_1182.jpg,OrinX Character Database,1182,2026-08-28T20:35:31.530504
490,,Irina Shidou [🎒],High School DxD,Common,,Irina_Shidou_[🎒]_1183.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Irina_Shidou_[🎒]_1183.jpg,OrinX Character Database,1183,2026-08-28T20:35:32.368009
491,,Mrs.Yukinoshita & Mrs.Yuigahama,Oregairu,Uncommon,,Mrs.Yukinoshita_&_Mrs.Yuigahama_1184.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Mrs.Yukinoshita_&_Mrs.Yuigahama_1184.jpg,OrinX Character Database,1184,2026-08-28T20:35:33.270072
492,,Saika Totsuka,Oregairu,Common,,Saika_Totsuka_1185.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Saika_Totsuka_1185.jpg,OrinX Character Database,1185,2026-08-28T20:35:34.740372
493,,Delta [🎄],The Eminence In Shadow,Legendary,],Delta_[🎄]_1186.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Delta_[🎄]_1186.jpg,OrinX Character Database,1186,2026-08-28T20:35:36.031561
494,,Cadis Eterma Di Raizel,Noblesse,Mythical,,Cadis_Eterma_Di_Raizel_1187.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Cadis_Eterma_Di_Raizel_1187.jpg,OrinX Character Database,1187,2026-08-28T20:35:36.709640
495,,Lupa,Wuthering Waves [🎮],Legendary,,Lupa_1188.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Lupa_1188.jpg,OrinX Character Database,1188,2026-08-28T20:35:37.509552
496,,Lupa [🏖],Wuthering Waves [🎮],Mythical,,Lupa_[🏖]_1189.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Lupa_[🏖]_1189.jpg,OrinX Character Database,1189,2026-08-28T20:35:38.320682
497,,Sangonomiya Kokomi [👘,Genshin Impact [🎮],Legendary,,Sangonomiya_Kokomi_[👘_1190.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Sangonomiya_Kokomi_[👘_1190.jpg,OrinX Character Database,1190,2026-08-28T20:35:39.584310
498,,Donquixote Doflamingo [🍷],One Piece,Legendary,,Donquixote_Doflamingo_[🍷]_1191.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Donquixote_Doflamingo_[🍷]_1191.jpg,OrinX Character Database,1191,2026-08-28T20:35:40.904306
499,,Diluc,Genshin Impact [🎮],Legendary,,Diluc_1192.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Diluc_1192.jpg,OrinX Character Database,1192,2026-08-28T20:35:43.124792
500,,Shiva,Record Of Ragnarok,Common,,Shiva_1193.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shiva_1193.jpg,OrinX Character Database,1193,2026-08-28T20:35:43.997617
501,,Kali,Record Of Ragnarok,Common,,Kali_1194.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Kali_1194.jpg,OrinX Character Database,1194,2026-08-28T20:35:44.647457
502,,Leopold Vermillion,Black Clover,Common,,Leopold_Vermillion_1195.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Leopold_Vermillion_1195.jpg,OrinX Character Database,1195,2026-08-28T20:35:45.698055
503,,Yoru & Makima [👘],Chainsaw Man,Mythical,],Yoru_&_Makima_[👘]_1196.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yoru_&_Makima_[👘]_1196.jpg,OrinX Character Database,1196,2026-08-28T20:35:47.718159
504,,Angel Devil [💠],Chainsaw Man,Legendary,,Angel_Devil_[💠]_1197.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Angel_Devil_[💠]_1197.jpg,OrinX Character Database,1197,2026-08-28T20:35:51.285416
505,,Reze,Chainsaw Man,Legendary,,Reze_1198.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Reze_1198.jpg,OrinX Character Database,1198,2026-08-28T20:35:52.204568
506,,Denji [🗡],Chainsaw Man,Supreme,,Denji_[🗡]_1199.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Denji_[🗡]_1199.jpg,OrinX Character Database,1199,2026-08-28T20:35:55.224479
507,,Sosuke Aizen,Bleach,Divine,,Sosuke_Aizen_1200.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Sosuke_Aizen_1200.jpg,OrinX Character Database,1200,2026-08-28T20:35:56.217512
508,,Ichigo Kurosaki & Rukia Kuchiki [🎒],Bleach,Legendary,,Ichigo_Kurosaki_&_Rukia_Kuchiki_[🎒]_1201.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Ichigo_Kurosaki_&_Rukia_Kuchiki_[🎒]_1201.jpg,OrinX Character Database,1201,2026-08-28T20:35:56.972434
509,,Nelliel Tu Odelschwanck [👩‍💼],Bleach,Legendary,,Nelliel_Tu_Odelschwanck_[👩‍💼]_1202.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nelliel_Tu_Odelschwanck_[👩‍💼]_1202.jpg,OrinX Character Database,1202,2026-08-28T20:35:57.879862
510,,Nemu Kurotsuchi [🏖],Bleach,Rare,,Nemu_Kurotsuchi_[🏖]_1203.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nemu_Kurotsuchi_[🏖]_1203.jpg,OrinX Character Database,1203,2026-08-28T20:35:59.054118
511,,Kurosaki Ichigo [📔],Bleach,Mythical,,Kurosaki_Ichigo_[📔]_1204.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Kurosaki_Ichigo_[📔]_1204.jpg,OrinX Character Database,1204,2026-08-28T20:35:59.820056
512,,Gojo Satoru,Jujusut Kaisen,Mythical,,Gojo_Satoru_1205.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Gojo_Satoru_1205.jpg,OrinX Character Database,1205,2026-08-28T20:36:02.732294
513,,Vinsmoke Reiju [🩺],One Piece,Rare,,Vinsmoke_Reiju_[🩺]_1206.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Vinsmoke_Reiju_[🩺]_1206.jpg,OrinX Character Database,1206,2026-08-28T20:36:03.489087
514,,Shorekeeper,Wuthering Waves [🎮],Legendary,,Shorekeeper_1207.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shorekeeper_1207.jpg,OrinX Character Database,1207,2026-08-28T20:36:04.295110
515,,Uta [🎃],One Piece,Divine,],Uta_[🎃]_1208.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Uta_[🎃]_1208.jpg,OrinX Character Database,1208,2026-08-28T20:36:05.992886
516,,Nagatoro Hayase [🎩],Don'T Toy With Me Miss Nagatoro,Legendary,,Nagatoro_Hayase_[🎩]_1209.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Nagatoro_Hayase_[🎩]_1209.jpg,OrinX Character Database,1209,2026-08-28T20:36:06.668580
517,,Urawa Hanako [🎒],Blue Archive,Legendary,,Urawa_Hanako_[🎒]_1210.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Urawa_Hanako_[🎒]_1210.jpg,OrinX Character Database,1210,2026-08-28T20:36:08.156262
518,,Douma,Demon Slayer,Legendary,,Douma_1211.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Douma_1211.jpg,OrinX Character Database,1211,2026-08-28T20:36:13.802657
519,,Arthur Leywin,The beginning after the end,Mythical,,Arthur_Leywin_1212.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Arthur_Leywin_1212.jpg,OrinX Character Database,1212,2026-08-28T20:36:15.871534
520,,Jhin,League of Legends,Common,,Jhin_1213.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Jhin_1213.jpg,OrinX Character Database,1213,2026-08-28T20:36:17.493124
521,,Tiaplate,Ishuzoku Reviewers,Legendary,,Tiaplate_1214.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Tiaplate_1214.jpg,OrinX Character Database,1214,2026-08-28T20:36:18.957710
522,,Bunny Joe,One Piece,Common,,Bunny_Joe_1215.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Bunny_Joe_1215.jpg,OrinX Character Database,1215,2026-08-28T20:36:20.161037
523,,Rhinedottir [🎒],Genshin Impact [🎮],Legendary,,Rhinedottir_[🎒]_1216.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rhinedottir_[🎒]_1216.jpg,OrinX Character Database,1216,2026-08-28T20:36:21.084328
524,,Rukia Kuchiki,Bleach,Rare,,Rukia_Kuchiki_1217.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rukia_Kuchiki_1217.jpg,OrinX Character Database,1217,2026-08-28T20:36:22.792315
525,,Fischl [👘],Genshin Impact [🎮],Uncommon,],Fischl_[👘]_1218.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Fischl_[👘]_1218.jpg,OrinX Character Database,1218,2026-08-28T20:36:25.205794
526,,Shenhe,Genshin Impact [🎮],Common,,Shenhe_1219.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shenhe_1219.jpg,OrinX Character Database,1219,2026-08-28T20:36:26.398687
527,,Arlecchino x Kafka,CrossVerse,CrossVerse,,Arlecchino_x_Kafka_1220.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Arlecchino_x_Kafka_1220.jpg,OrinX Character Database,1220,2026-08-28T20:36:27.961937
528,,Asuna [🩺],Blue Archive,Uncommon,,Asuna_[🩺]_1221.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Asuna_[🩺]_1221.jpg,OrinX Character Database,1221,2026-08-28T20:36:28.907971
529,,Castorice [🐰],Honkai: Star Rail [🎮],Legendary,,Castorice_[🐰]_1222.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Castorice_[🐰]_1222.jpg,OrinX Character Database,1222,2026-08-28T20:36:30.750767
530,,Maki Zenin [🎄],Jujutsu Kaisen,Rare,],Maki_Zenin_[🎄]_1223.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Maki_Zenin_[🎄]_1223.jpg,OrinX Character Database,1223,2026-08-28T20:36:31.800006
531,,Shido Itsuka,Date a Live,Rare,,Shido_Itsuka_1224.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shido_Itsuka_1224.jpg,OrinX Character Database,1224,2026-08-28T20:36:33.292885
532,,Aza Chobei [👘],Hell's Paradise,Common,],Aza_Chobei_[👘]_1225.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Aza_Chobei_[👘]_1225.jpg,OrinX Character Database,1225,2026-08-28T20:36:34.894350
533,,Vinsmoke Sanji [🎞],One Piece,OrinVd,,,,OrinX Character Database,1226,2026-08-28T20:36:34.961310
534,,Rin Nohara [🥷],Naruto/Boruto,Supreme,,Rin_Nohara_[🥷]_1227.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Rin_Nohara_[🥷]_1227.jpg,OrinX Character Database,1227,2026-08-28T20:36:37.694208
535,,Tanjiro Kamado,Demon Slayer,Mythical,,Tanjiro_Kamado_1228.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Tanjiro_Kamado_1228.jpg,OrinX Character Database,1228,2026-08-28T20:36:43.346373
536,,Levi Ackerman [🧑],Attack On Titan,Legendary,,Levi_Ackerman_[🧑]_1229.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Levi_Ackerman_[🧑]_1229.jpg,OrinX Character Database,1229,2026-08-28T20:36:44.288970
537,,Poseidon,Record Of Ragnarok,Uncommon,,Poseidon_1230.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Poseidon_1230.jpg,OrinX Character Database,1230,2026-08-28T20:36:45.633729
538,,Madara Uchiha & Obito Uchiha [🎞],Narut/Boruto,OrinVd,,,,OrinX Character Database,1231,2026-08-28T20:36:45.703127
539,,Kaguya Otsutsuki,Naruto/Boruto,Divine,,Kaguya_Otsutsuki_1232.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Kaguya_Otsutsuki_1232.jpg,OrinX Character Database,1232,2026-08-28T20:36:48.272464
540,,Roronoa Zoro,One Piece,Divine,,Roronoa_Zoro_1233.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Roronoa_Zoro_1233.jpg,OrinX Character Database,1233,2026-08-28T20:36:52.360207
541,,Yuta Okkotsu,Jujutsu Kaisen,Divine,,Yuta_Okkotsu_1234.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Yuta_Okkotsu_1234.jpg,OrinX Character Database,1234,2026-08-28T20:36:54.318740
542,,Himeno,Chainsaw Man,Mythical,,Himeno_1235.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Himeno_1235.jpg,OrinX Character Database,1235,2026-08-28T20:36:56.194211
543,,Zeref Dragneel [☃],Fairy Tail,Divine,,Zeref_Dragneel_[☃]_1236.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Zeref_Dragneel_[☃]_1236.jpg,OrinX Character Database,1236,2026-08-28T20:36:59.584979
544,,Marshall D. Teach,One Piece,Legendary,,Marshall_D._Teach_1237.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Marshall_D._Teach_1237.jpg,OrinX Character Database,1237,2026-08-28T20:37:02.606585
545,,Asta,Black Clover,Divine,,Asta_1238.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Asta_1238.jpg,OrinX Character Database,1238,2026-08-28T20:37:05.143462
546,,Gojo Satoru,Jujutsu Kaisen,Divine,,Gojo_Satoru_1239.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Gojo_Satoru_1239.jpg,OrinX Character Database,1239,2026-08-28T20:37:07.790730
547,,Tsunade Senju [💠],Naruto/Boruto,Divine,,Tsunade_Senju_[💠]_1240.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Tsunade_Senju_[💠]_1240.jpg,OrinX Character Database,1240,2026-08-28T20:37:10.138111
548,,Shinobu Kochou,Demon Slayer,Mythical,,Shinobu_Kochou_1241.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shinobu_Kochou_1241.jpg,OrinX Character Database,1241,2026-08-28T20:37:11.459589
549,,Shinobu Kochou,Demon Slayer,Divine,,Shinobu_Kochou_1242.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Shinobu_Kochou_1242.jpg,OrinX Character Database,1242,2026-08-28T20:37:12.671272
550,,Blade,Honkai: Star Rail [🎮],Divine,,Blade_1243.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Blade_1243.jpg,OrinX Character Database,1243,2026-08-28T20:37:13.899837
551,,Madara Uchiha,Naruto/Boruto,Divine,,Madara_Uchiha_1244.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Madara_Uchiha_1244.jpg,OrinX Character Database,1244,2026-08-28T20:37:14.751878
552,,Dracule Mihawk,One Piece,Divine,,Dracule_Mihawk_1245.jpg,C:\Users\kalaw\OneDrive\Desktop\waifuscraper\downloads\images\OrinX_Character_Database\Dracule_Mihawk_1245.jpg,OrinX Character Database,1245,2026-08-28T20:37:21.094031
